,post_id,handle,postDate,postType,gen_postType,postUrl,platform,message,twitter_comment,twitter_retweet,relevant_prediction,cta_prediction,sell_prediction,intent_prediction,comments,shares,likes,views,CampaignId,campaign_name,campaign_startDate,campaign_endDate,project_currency,project_staffPick,sub_category,project_url,project_backerCount,project_goal,project_pledgeAmount,Succeeded,image_URL
,15515,pixelnicks,"""2017-05-08T17:07:59.000Z""",photo,image,https://twitter.com/pixelnicks/status/861628759727906817,twitter,RT @pixeljamgames: Eagle Island looks pretty sweet:\nhttps://t.co/0CRaUJrb1i\nGood luck with it @pixelnicks! https://t.co/S1XQil6wCJ,,,1,0,0,1,NA,3,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/tweet_video_thumb/C_Ud12PW0AACIQe.jpg
,15523,pixelnicks,"""2017-05-08T15:14:19.000Z""",photo,image,https://twitter.com/pixelnicks/status/861600156071997440,twitter,RT @pixelnicks: Play it: https://t.co/iVGyb9wWhn\nBack it: https://t.co/jeAAnRtaWG\n#pixelart #indiegame #EagleIsland https://t.co/xmb7wGIlHK,,,1,0,0,1,NA,13,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_TyV4wWsAALdmy.jpg
,15526,pixelnicks,"""2017-05-08T13:59:42.000Z""",photo,image,https://twitter.com/pixelnicks/status/861581377334071296,twitter,RT @pixelnicks: Play it: https://t.co/iVGyb9wWhn\nBack it: https://t.co/Lnk0wU7Ni3\n#pixelart #indiegame https://t.co/M1WcLcOCwS,,,0,0,0,5,NA,12,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_SoX-2XkAAmgXQ.jpg
,15527,pixelnicks,"""2017-05-08T13:53:56.000Z""",photo,image,https://twitter.com/pixelnicks/status/861579926222364674,twitter,Play it: https://t.co/iVGyb9wWhn\nBack it: https://t.co/jeAAnRtaWG\n#pixelart #indiegame #EagleIsland https://t.co/xmb7wGIlHK,,,1,0,0,1,NA,13,17,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_TyV4wWsAALdmy.jpg
,15530,pixelnicks,"""2017-05-08T12:03:42.000Z""",photo,image,https://twitter.com/pixelnicks/status/861552183724187648,twitter,Play it: https://t.co/iVGyb9wWhn\nBack it: https://t.co/jeAAnRtaWG\n#pixelart #indiegame #EagleIsland https://t.co/6zYjG0fIld,,,1,0,0,1,NA,6,9,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_TY-V4WAAAcIrz.jpg
,15540,pixelnicks,"""2017-05-08T08:31:19.000Z""",photo,image,https://twitter.com/pixelnicks/status/861498736844963840,twitter,Play it: https://t.co/iVGyb9wWhn\nBack it: https://t.co/Lnk0wU7Ni3\n#pixelart #indiegame https://t.co/M1WcLcOCwS,,,0,0,0,5,NA,12,14,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_SoX-2XkAAmgXQ.jpg
,15576,pixelnicks,"""2017-05-07T07:46:21.000Z""",photo,image,https://twitter.com/pixelnicks/status/861125031593693184,twitter,"RT @cr_valkyrie: a wip that I'm working on....more eagle island stuff, @pixelnicks \n\nhttps://t.co/2Bi1kXpSN7 https://t.co/MQtHR8cMxN",,,1,0,0,1,NA,5,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_MjOzRUMAAZLL7.jpg
,15581,pixelnicks,"""2017-05-06T23:23:56.000Z""",photo,image,https://twitter.com/pixelnicks/status/860998594651983874,twitter,RT @cr_valkyrie: BEAR! @pixelnicks these stompers are awesome!!!\n\nhttps://t.co/2Bi1kXpSN7 https://t.co/qxAeMDBezk,,,0,0,0,5,NA,2,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C-jFT_OVwAEJkg8.jpg
,15603,pixelnicks,"""2017-05-06T10:06:52.000Z""",photo,image,https://twitter.com/pixelnicks/status/860798008778162176,twitter,RT @UnusualKmc_YT: @pixelnicks Southampton game fest https://t.co/zdXjV30CvR,,,0,0,0,5,NA,1,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_In4OXXYAAfWFM.jpg
,15639,pixelnicks,"""2017-05-05T12:24:54.000Z""",photo,image,https://twitter.com/pixelnicks/status/860470356196421632,twitter,RT @Jjagg_dev: @pixelnicks @Sharktoothman11 I should record my runs in case I actually beat 1:45 :) https://t.co/1iO5mR9zmU,,,0,0,0,5,NA,3,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_D-fNnXgAA-vjN.jpg
,15660,pixelnicks,"""2017-05-04T23:02:02.000Z""",photo,image,https://twitter.com/pixelnicks/status/860268310528753666,twitter,These Gamejolt ratings are reassuring!\n\nTry #pixelart #indiegame #EagleIsland here:\nhttps://t.co/Stbmomyv0Q https://t.co/IR3UAgxX8y,,,1,0,0,1,NA,7,17,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C_BJTTEXoAE8qH-.jpg
,15683,pixelnicks,"""2017-05-04T16:24:54.000Z""",photo,image,https://twitter.com/pixelnicks/status/860168366648172545,twitter,Unsure about backing #EagleIsland's Kickstarter?\nAsk me anything ????\nhttps://t.co/jeAAnRtaWG\n#gamedev #pixelart https://t.co/zmfj8V4Tse,,,1,0,0,1,NA,23,30,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/tweet_video_thumb/C-_ufD2XkAI5gbf.jpg
,15692,pixelnicks,"""2017-05-04T01:03:55.000Z""",photo,image,https://twitter.com/pixelnicks/status/859936595721498626,twitter,@SkyWolveBlah  https://t.co/kqHrqrwl9i,,,0,0,0,5,NA,0,1,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C-8bw7hXoAAAl82.jpg
,15702,pixelnicks,"""2017-05-03T21:51:25.000Z""",photo,image,https://twitter.com/pixelnicks/status/859888150826684419,twitter,RT @pixelnicks: Play Eagle Island right now ^_^\n#gaming #procedural\nhttps://t.co/iVGyb9wWhn https://t.co/Yw13FV3Ajl,,,1,0,0,1,NA,15,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/tweet_video_thumb/C-7dZm9XoAADAiA.jpg
,15704,pixelnicks,"""2017-05-03T19:52:44.000Z""",photo,image,https://twitter.com/pixelnicks/status/859858281988272128,twitter,RT @JohanAronson: It moves #pixelart #gamedev https://t.co/V1AjMjVnjB,,,0,0,0,5,NA,272,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/tweet_video_thumb/C-0d9H-XYAAAMda.jpg
,15713,pixelnicks,"""2017-05-03T18:01:42.000Z""",photo,image,https://twitter.com/pixelnicks/status/859830341107949571,twitter,RT @pixelnicks: https://t.co/Q2W3osKy95\nhttps://t.co/jeAAnRtaWG\n#gamedev #pixelart #indiegame #retrogaming https://t.co/jZrfUR3zhk,,,0,0,0,5,NA,7,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C-6Px9LXcAAaodq.jpg
,15717,pixelnicks,"""2017-05-03T14:52:49.000Z""",photo,image,https://twitter.com/pixelnicks/status/859782803675807745,twitter,https://t.co/Q2W3osKy95\nhttps://t.co/jeAAnRtaWG\n#gamedev #pixelart #indiegame #retrogaming https://t.co/jZrfUR3zhk,,,0,0,0,5,NA,7,8,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C-6Px9LXcAAaodq.jpg
,15718,pixelnicks,"""2017-05-03T14:23:51.000Z""",photo,image,https://twitter.com/pixelnicks/status/859775515846221825,twitter,"RT @pcgamer: Eagle Island is a falconry-based, procedural platformer, now with a demo: https://t.co/UisxQ7mtb8 https://t.co/RwEVUcVNQj",,,1,0,0,1,NA,22,0,NA,46,Eagle Island,"""2017-04-11T00:00:00.000Z""","""2017-05-15T00:00:00.000Z""",GBP,1,Video Games,https://www.kickstarter.com/projects/pixelflip/eagle-island?ref=discovery,1291,20000,25055,1,http://pbs.twimg.com/media/C-xnsKpW0AQD-Ng.jpg
